date,SPY,WMT,JPM
1999-08-02,0.002354,0.002959,0.01541
1999-08-03,-0.004697,-0.010325,0.007189
1999-08-04,-0.013686,-0.023845,-0.004758
1999-08-05,0.009091,0.010687,0.00239
1999-08-06,-0.010906,-0.003021,-0.036566
1999-08-09,-0.002157,-0.025758,-0.00165
1999-08-10,-0.01105,0.066874,-0.017355
1999-08-11,0.012145,0.011662,0.035324
1999-08-12,-0.0006,0.023055,-0.016247
1999-08-13,0.023172,0.009859,0.045417
1999-08-16,0.004459,0.026499,0.014218
1999-08-17,0.006542,0.02038,0.034268
1999-08-18,-0.007196,-0.011984,0.024096
1999-08-19,-0.008183,-0.006739,-0.030147
1999-08-20,0.010137,0.013569,0.015921
1999-08-23,0.019137,0.022758,0.023134
1999-08-24,0.003664,-0.003927,0.010212
1999-08-25,0.010267,0.017083,-0.012274
1999-08-26,-0.011969,-0.021964,-0.017544
1999-08-27,-0.012114,-0.01321,-0.010417
1999-08-30,-0.01851,-0.025435,-0.020301
1999-08-31,-0.003772,-0.026099,0.027629
1999-09-01,0.012305,0.015515,-0.011576
1999-09-02,-0.011805,0.015278,-0.023801
1999-09-03,0.029214,0.04104,0.052632
1999-09-07,-0.003677,-0.027595,-0.042647
1999-09-08,-0.004844,0.018919,0.004608
1999-09-09,-0.000464,0.007958,-0.051988
1999-09-10,0.008349,0.003947,-0.000806
1999-09-13,-0.006785,0.006553,0.003228
1999-09-14,-0.0066,-0.022135,-0.004023
1999-09-15,-0.015851,-0.029561,0.000808
1999-09-16,0.003908,-0.004121,0.007264
1999-09-17,0.012601,0.028966,-0.005609
1999-09-20,-0.001402,-0.009383,0.011281
1999-09-21,-0.021058,-0.009472,-0.031873
1999-09-22,-0.001195,0.032787,0.005761
1999-09-23,-0.020818,-0.011905,-0.01473
1999-09-24,-0.000978,-0.004016,0.001661
1999-09-27,0.006605,-0.004032,-0.016584
1999-09-28,-0.001944,0.013495,-0.004216
1999-09-29,-0.011931,-0.027963,-0.011008
1999-09-30,0.015279,0.042466,0.032534
1999-10-01,-0.002184,0.015769,-0.017413
1999-10-04,0.017757,0.041397,0.049418
1999-10-05,-0.000956,0.018634,-0.021827
1999-10-06,0.015311,0.002439,0.004132
1999-10-07,-0.005655,-0.001217,-0.018107
1999-10-08,0.015166,0.079172,0.013412
1999-10-11,-0.001634,-0.025959,-0.02316
1999-10-12,-0.015431,-0.001159,-0.007621
1999-10-13,-0.025885,-0.047564,-0.028157
1999-10-14,-0.000244,0.020707,-0.003512
1999-10-15,-0.025604,-0.029833,-0.062555
1999-10-18,0.007257,0.02583,0.027256
1999-10-19,0.009689,0.010791,0.041171
1999-10-20,0.009843,0.040332,0.065905
1999-10-21,0.005848,0.00114,0.023908
1999-10-22,0.008479,0.039863,0.038647
1999-10-25,-0.005044,-0.019715,-0.033333
1999-10-26,-0.012554,-0.048045,-0.001604
1999-10-27,0.018093,-0.004695,0.063454
1999-10-28,0.034102,0.051887,0.070242
1999-10-29,0.018114,0.016816,-0.01482
1999-11-01,-0.010493,-0.007718,-0.042264
1999-11-02,-0.007146,-0.002222,0.001496
1999-11-03,0.006733,-0.006682,-0.014937
1999-11-04,0.007611,0.004484,0.02047
1999-11-05,0.009842,0.03683,0.02526
1999-11-08,0.000907,0.006459,-0.021739
1999-11-09,-0.009398,-0.013904,-0.015556
1999-11-10,0.007429,-0.008677,-0.030098
1999-11-11,0.005673,0.00547,0.006982
1999-11-12,0.009025,0.025027,0.047766
1999-11-15,0.002348,0.001062,-0.028677
1999-11-16,0.008366,0.015907,0.041635
1999-11-17,0.002212,-0.016702,-0.047965
1999-11-18,0.007506,0.008493,0.018321
1999-11-19,-0.000876,-0.021053,-0.004498
1999-11-22,-0.000219,-0.023656,-0.013554
1999-11-23,-0.008774,-0.013216,-0.024428
1999-11-24,0.005975,0.034598,-0.003912
1999-11-26,-0.004839,0.004585,-0.006284
1999-11-29,-0.003095,0.013691,-0.026878
1999-11-30,-0.010976,-0.025424,0.010561
1999-12-01,0.007286,0.016304,0.001608
1999-12-02,0.006009,-0.013904,0.015249
1999-12-03,0.018363,0.024946,0.037154
1999-12-06,-0.007386,0.001058,-0.03811
1999-12-07,-0.008098,-0.019028,-0.00317
1999-12-08,-0.006399,0.0,-0.012719
1999-12-09,0.004886,0.068966,0.000805
1999-12-10,0.003315,0.020161,0.011263
1999-12-13,0.001762,0.079051,0.003182
1999-12-14,-0.009675,-0.017399,-0.030928
1999-12-15,0.005218,-0.01137,-0.011457
1999-12-16,0.004528,0.035849,-0.006623
1999-12-17,0.006403,-0.052823,-0.03
1999-12-20,-0.007227,-0.023077,-0.006873
1999-12-21,0.015222,0.020669,0.038062
1999-12-22,0.002608,0.013501,-0.001667
1999-12-23,0.01593,0.02569,0.035058
1999-12-27,-0.001387,0.030612,-0.012903
1999-12-28,-0.000641,0.0036,0.009804
1999-12-29,0.004275,-0.033184,0.004045
1999-12-30,-0.001171,0.006494,0.006446
1999-12-31,0.001598,0.019355,-0.004804
2000-01-03,-0.009787,-0.03255,-0.060338
2000-01-04,-0.039106,-0.039252,-0.023493
2000-01-05,0.001789,-0.019455,-0.006173
2000-01-06,-0.016071,0.010913,0.014197
2000-01-07,0.058076,0.075564,0.018373
2000-01-10,0.003431,-0.018248,-0.017182
2000-01-11,-0.013248,-0.01487,-0.023601
2000-01-12,-0.008662,-0.017925,0.006267
2000-01-13,0.013543,0.000961,0.015125
2000-01-14,0.013578,-0.009597,0.035933
2000-01-18,-0.007867,0.016473,-0.038917
2000-01-19,0.003,-0.022879,0.044014
2000-01-20,-0.010256,-0.010732,-0.015177
2000-01-21,-0.002159,-0.014793,-0.000856
2000-01-24,-0.028343,-0.055055,0.000857
2000-01-25,0.011356,0.036017,0.02226
2000-01-26,-0.007926,0.013292,0.047739
2000-01-27,-0.003995,-0.045409,0.031974
2000-01-28,-0.031194,-0.067653,-0.049574
2000-01-31,0.027599,-0.006803,0.05216
2000-02-01,0.0094,0.071918,0.037955
2000-02-02,0.000887,-0.005325,-0.016418
2000-02-03,0.015064,0.0,0.009863
2000-02-04,-0.004147,-0.035332,-0.01728
2000-02-07,-0.001534,-0.019978,0.005352
2000-02-08,0.013608,0.078143,0.034981
2000-02-09,-0.021005,-0.033613,-0.025716
2000-02-10,0.001991,0.007609,0.003017
2000-02-11,-0.020309,-0.032363,-0.006015
2000-02-14,0.005858,0.03233,-0.043117
2000-02-15,0.011425,0.00216,0.025296
2000-02-16,-0.013511,-0.088362,-0.019275
2000-02-17,-0.006511,-0.074468,-0.014151
2000-02-18,-0.021469,-0.014049,-0.046252
2000-02-22,-0.00254,-0.001295,0.033445
2000-02-23,0.011808,-0.022049,0.001618
2000-02-24,-0.020137,-0.05305,-0.017771
2000-02-25,-0.00362,0.008403,-0.001645
2000-02-28,0.020977,0.025,0.027183
2000-02-29,0.009642,0.059621,0.021652
2000-03-01,0.007276,0.023018,0.029827
2000-03-02,0.000677,0.01125,-0.017531
2000-03-03,0.018723,0.040791,0.006982
2000-03-06,-0.0093,-0.04038,0.028505
2000-03-07,-0.019781,-0.058168,-0.019476
2000-03-08,-0.001254,0.015769,-0.023682
2000-03-09,0.029224,0.012937,0.01565
2000-03-10,-0.00488,-0.016603,-0.030046
2000-03-13,-0.011369,-0.023377,0.017474
2000-03-14,-0.014205,0.015957,-0.013271
2000-03-15,0.02333,0.077173,0.052215
2000-03-16,0.046714,0.069343,0.084211
2000-03-17,0.006591,0.01479,0.009709
2000-03-20,-0.001063,-0.011211,-0.048764
2000-03-21,0.016393,0.027211,0.068592
2000-03-22,0.006075,-0.022075,-0.010135
2000-03-23,0.016032,-0.024831,0.075768
2000-03-24,0.006967,0.027778,-0.023477
2000-03-27,-0.010582,-0.001126,-0.015595
2000-03-28,-0.005759,-0.016911,-0.00462
2000-03-29,0.001034,0.084862,-0.041114
2000-03-30,-0.016739,-0.002114,-0.037344
2000-03-31,0.011349,-0.042373,0.002155
2000-04-03,0.005819,0.079646,0.060932
2000-04-04,-0.036364,-0.016393,-0.059676
2000-04-05,0.023585,-0.029167,-0.001445
2000-04-06,0.008693,0.049356,0.012301
2000-04-07,0.006334,0.006135,-0.012152
2000-04-10,-0.003921,0.033537,0.020261
2000-04-11,-0.0029,-0.00295,-0.024114
2000-04-12,-0.027426,-0.014793,0.009448
2000-04-13,-0.013886,-0.039039,-0.026638
2000-04-14,-0.040728,-0.082292,-0.066568
2000-04-17,0.017164,-0.019296,-0.00317
2000-04-18,0.026421,0.006944,0.023847
2000-04-19,-0.009301,0.010345,-0.031056
2000-04-20,0.004803,0.050057,-0.008814
2000-04-24,-0.010865,0.020585,-0.033145
2000-04-25,0.04152,0.0138,0.044314
2000-04-26,-0.011285,-0.015707,-0.020817
2000-04-27,-0.003307,-0.018085,-0.033524
2000-04-28,-0.006207,-0.040087,-0.023689
2000-05-01,0.013569,0.046275,0.02253
2000-05-02,-0.019975,-0.005394,0.032203
2000-05-03,-0.017346,-0.072668,-0.024631
2000-05-04,0.001324,-0.038597,-0.013468
2000-05-05,0.01212,-0.001217,-0.014505
2000-05-08,-0.007511,0.020707,-0.002597
2000-05-09,-0.008007,0.011933,-0.015625
2000-05-10,-0.022556,0.069576,-0.029982
2000-05-11,0.022851,-0.012128,0.018182
2000-05-12,0.010838,0.014509,0.023214
2000-05-15,0.017287,0.0033,0.041885
2000-05-16,0.008819,0.017544,-0.005025
2000-05-17,-0.009595,-0.028017,-0.006734
2000-05-18,-0.009257,0.027716,0.018644
2000-05-19,-0.018688,-0.015103,-0.034942
2000-05-22,-0.007529,0.005476,-0.00431
2000-05-23,-0.014726,-0.003268,0.012987
2000-05-24,0.016304,-0.005464,-0.020513
2000-05-25,-0.017157,-0.032967,-0.019197
2000-05-26,0.001134,-0.018182,0.003559
2000-05-30,0.034194,-0.018519,0.042553
2000-05-31,0.000657,0.09434,0.016157
2000-06-01,0.017506,-0.007543,0.032636
2000-06-02,0.017419,0.026059,0.046191
2000-06-05,-0.004862,0.004233,-0.016267
2000-06-06,-0.00446,-0.020021,-0.029921
2000-06-07,0.006934,-0.004301,-0.001623
2000-06-08,-0.00392,-0.017279,-0.008943
2000-06-09,-0.002127,-0.05055,-0.037736
2000-06-12,-0.011725,-0.023148,-0.005115
2000-06-13,0.018766,0.042654,-0.008997
2000-06-14,0.001694,0.003364,0.038911
2000-06-15,0.002114,0.006803,-0.051186
2000-06-16,-0.008195,-0.030405,-0.043421
2000-06-19,0.01279,0.009292,0.031637
2000-06-20,-0.003578,0.001151,0.022667
2000-06-21,-0.000634,-0.014943,-0.022164
2000-06-22,-0.015007,-0.021004,-0.010667
2000-06-23,-0.008584,0.02503,0.004043
2000-06-26,0.012879,0.002326,0.021477
2000-06-27,-0.007373,0.054524,0.007884
2000-06-28,0.002799,-0.015402,-0.019557
2000-06-29,-0.009446,-0.032402,0.013298
2000-06-30,0.007586,0.064665,-0.032808
2000-07-03,0.013766,-0.013015,0.039512
2000-07-05,-0.018035,0.002198,0.003942
2000-07-06,0.007779,0.003289,0.005236
2000-07-07,0.016081,0.081967,0.042969
2000-07-10,-0.001688,-0.010101,-0.006242
2000-07-11,0.002114,0.012245,0.020101
2000-07-12,0.006539,-0.016129,-0.003695
2000-07-13,0.004401,-0.014344,0.003708
2000-07-14,0.009806,0.010395,0.038177
2000-07-17,-0.001653,0.0,-0.011862
2000-07-18,-0.008175,-0.011317,-0.021609
2000-07-19,-0.007199,0.002081,-0.004908
2000-07-20,0.013031,-0.003115,0.048089
2000-07-21,-0.019502,-0.005208,-0.008235
2000-07-24,-0.005713,-0.037696,-0.021352
2000-07-25,0.003192,0.030468,-0.006061
2000-07-26,-0.009758,-0.007392,-0.036585
2000-07-27,-0.003428,0.021277,0.010127
2000-07-28,-0.022571,-0.021875,-0.030075
2000-07-31,0.005718,-0.063898,0.027132
2000-08-01,0.006779,-0.006826,0.041509
2000-08-02,0.004996,-0.009164,-0.006039
2000-08-03,0.006916,-0.010405,0.001215
2000-08-04,0.005366,-0.010514,0.018204
2000-08-07,0.011956,0.041322,0.026222
2000-08-08,0.003797,0.043084,-0.005807
2000-08-09,-0.008407,-0.076087,-0.022196
2000-08-10,-0.004875,-0.043529,-0.008363
2000-08-11,0.004153,0.01476,0.00241
2000-08-14,0.013257,0.018182,0.019231
2000-08-15,-0.000837,-0.014286,-0.022406
2000-08-16,-0.003562,-0.042271,-0.027744
2000-08-17,0.010513,0.008827,0.006203
2000-08-18,-0.003329,0.01,0.0
2000-08-21,0.005846,-0.028465,0.004932
2000-08-22,-0.00166,0.012739,0.030675
2000-08-23,0.003534,-0.003774,0.016667
2000-08-24,0.003108,-0.008838,-0.002342
2000-08-25,-0.000413,0.025478,-0.022301
2000-08-28,0.003409,-0.017391,0.010804
2000-08-29,0.000206,-0.003793,-0.014252
2000-08-30,-0.009573,-0.021574,0.026506
2000-08-31,0.013303,-0.015564,0.049296
2000-09-01,0.000205,0.028986,0.00783
2000-09-05,-0.007178,0.019206,0.014428
2000-09-06,-0.009915,0.012563,-0.010941
2000-09-07,0.007094,0.009926,0.013274
2000-09-08,-0.006837,0.023342,0.009825
2000-09-11,-0.00146,0.043217,-0.005405
2000-09-12,-0.00752,0.001151,-0.025
2000-09-13,0.002842,-0.008092,-0.095875
2000-09-14,-0.002833,-0.026682,-0.007398
2000-09-15,-0.013469,-0.010727,-0.023603
2000-09-18,-0.00984,-0.014458,-0.049618
2000-09-19,0.009073,-0.02934,0.004016
2000-09-20,-0.007386,-0.02393,-0.008
2000-09-21,0.002049,0.052903,-0.018817
2000-09-22,0.000646,-0.009804,0.036986
2000-09-25,-0.007744,-0.02104,0.003963
2000-09-26,-0.01214,-0.051833,-0.030263
2000-09-27,0.005267,0.026667,-0.013569
2000-09-28,0.020738,-0.001299,0.031637
2000-09-29,-0.017109,0.0013,-0.014667
2000-10-02,0.001523,-0.038961,0.028417
2000-10-03,-0.009342,-0.009459,-0.01579
2000-10-04,0.008333,0.006821,-0.018556
2000-10-05,0.00348,-0.001355,-0.024691
2000-10-06,-0.021673,-0.012212,-0.035162
2000-10-09,-0.007532,-0.008242,-0.01895
2000-10-10,-0.016518,0.027701,-0.029718
2000-10-11,-0.008398,-0.022911,-0.003063
2000-10-12,-0.024949,-0.026207,-0.070661
2000-10-13,0.033333,0.01983,0.049587
2000-10-16,0.004543,0.051389,-0.00315
2000-10-17,-0.024876,-0.027741,-0.041074
2000-10-18,-0.003711,0.016304,-0.028007
2000-10-19,0.037477,0.022727,0.055932
2000-10-20,0.004487,-0.026144,-0.014446
2000-10-23,0.004467,0.016107,0.0
2000-10-24,-0.006671,0.022457,0.043974
2000-10-25,-0.023506,-0.050388,-0.00156
2000-10-26,0.002751,-0.054422,0.0
2000-10-27,0.018976,-0.004317,0.067188
2000-10-30,0.008975,0.011561,0.02489
2000-10-31,0.017234,0.037143,0.04
2000-11-01,-0.003388,0.028926,0.004121
2000-11-02,0.001645,0.037483,-0.004104
2000-11-03,0.000547,-0.021936,-0.023352
2000-11-06,0.007004,0.034301,0.02391
2000-11-07,-0.000217,-0.001276,-0.012363
2000-11-08,-0.022174,-0.003831,-0.030598
2000-11-09,-0.003779,-0.033333,0.012913
2000-11-10,-0.024325,-0.072944,-0.029745
2000-11-13,-0.007777,0.037196,-0.016058
2000-11-14,0.026279,0.034483,0.010386
2000-11-15,0.003145,0.045333,-0.042584
2000-11-16,-0.015674,-0.015306,0.003067
2000-11-17,-0.005346,0.006477,-0.030581
2000-11-20,-0.014294,-0.014157,-0.026814
2000-11-21,0.005104,-0.015666,0.003241
2000-11-22,-0.023892,-0.026525,-0.03231
2000-11-24,0.020456,-0.014986,0.045075
2000-11-27,0.008806,0.091286,0.00639
2000-11-28,-0.01723,-0.006337,-0.034921
2000-11-29,-0.00187,0.058674,-0.001645
2000-11-30,-0.008665,0.006024,-0.028007
2000-12-01,-0.000472,-0.019162,0.011864
2000-12-04,0.008509,0.051282,0.01675
2000-12-05,0.03281,0.026713,0.088962
2000-12-06,-0.015997,-0.007919,-0.030257
2000-12-07,-0.013721,0.003421,-0.021841
2000-12-08,0.002338,-0.010227,0.020734
2000-12-11,0.034756,-0.056257,0.0625
2000-12-12,-0.004283,0.009732,0.011765
2000-12-13,-0.013697,-0.030121,0.034884
2000-12-14,-0.01274,0.014907,-0.036517
2000-12-15,-0.022515,-0.023256,0.024781
2000-12-18,0.013362,0.013785,0.032717
2000-12-19,-0.020367,-0.05068,-0.012397
2000-12-20,-0.028963,0.020781,-0.029289
2000-12-21,0.006931,0.057471,0.038793
2000-12-22,0.02999,0.014493,0.009682
2000-12-26,0.01074,-0.035714,0.00274
2000-12-27,0.00732,0.038272,0.013661
2000-12-28,0.003047,0.007134,0.012129
2000-12-29,-0.01893,0.003542,-0.031957
2001-01-02,-0.018104,0.014118,-0.031637
2001-01-03,0.048035,0.084687,0.157841
2001-01-04,-0.010764,-0.038503,0.027161
2001-01-05,-0.032643,-0.040045,-0.058894
2001-01-08,0.007741,0.0,0.006386
2001-01-09,-0.00264,-0.022016,-0.011421
2001-01-10,0.017569,-0.020142,0.046213
2001-01-11,0.000946,0.004837,0.062577
2001-01-12,-0.00189,0.019254,-0.015012
2001-01-16,0.006392,0.033058,-0.002345
2001-01-17,0.004587,-0.013714,-0.003525
2001-01-18,0.009952,-0.016223,-0.029481
2001-01-19,-0.005681,-0.042403,-0.017011
2001-01-22,0.006646,0.03444,0.00618
2001-01-23,0.007876,0.015458,0.015971
2001-01-24,0.002988,0.002342,0.03023
2001-01-25,-0.002521,0.009346,-0.003521
2001-01-26,-0.001149,-0.006944,0.021201
2001-01-29,0.005336,0.010723,0.017209
2001-01-30,0.008785,-0.007934,0.015602
2001-01-31,-0.00566,0.056351,-0.017685
2001-02-01,0.006641,-0.019366,0.015639
2001-02-02,-0.022693,-0.016876,-0.021665
2001-02-05,0.007344,-0.016801,-0.000732
2001-02-06,-0.002946,-0.011887,-0.042491
2001-02-07,-0.00517,0.027444,0.000956
2001-02-08,-0.011657,-0.043176,-0.012421
2001-02-09,-0.009615,-0.036329,0.005224
2001-02-12,0.011453,0.060516,0.01155
2001-02-13,-0.008174,0.012161,-0.026832
2001-02-14,-0.001512,-0.020333,0.000978
2001-02-15,0.009693,-0.018868,-0.001563
2001-02-16,-0.022049,0.006923,0.017218
2001-02-20,-0.015414,0.019863,-0.039238
2001-02-21,-0.021575,-0.059738,-0.052052
2001-02-22,0.001512,-0.010157,0.020063
2001-02-23,-0.006756,0.01167,-0.02588
2001-02-26,0.021287,0.015712,0.031881
2001-02-27,-0.009246,-0.001566,-0.019568
2001-02-28,-0.019693,-0.017651,-0.019748
2001-03-01,0.005244,-0.034937,-0.011787
2001-03-02,-0.007945,0.011998,-0.006723
2001-03-05,0.009142,-0.011243,0.020961
2001-03-06,0.010742,0.024395,0.025663
2001-03-07,0.007138,0.023209,0.047748
2001-03-08,0.001103,0.018738,-0.000199
2001-03-09,-0.029578,-0.016844,-0.025677
2001-03-12,-0.042802,-0.048641,-0.070684
2001-03-13,0.01643,0.010143,0.041987
2001-03-14,-0.019747,-0.032787,-0.077004
2001-03-15,0.000255,0.013771,0.034514
2001-03-16,-0.020008,-0.019227,-0.015024
2001-03-19,0.020346,0.009589,0.012786
2001-03-20,-0.026843,0.010553,-0.0567
2001-03-21,-0.016988,0.010443,-0.056116
2001-03-22,-0.010155,-0.02898,-0.03209
2001-03-23,0.030238,0.01407,0.071961
2001-03-26,0.012753,0.042674,0.00959
2001-03-27,0.020442,0.013911,0.029684
2001-03-28,-0.027639,-0.012527,-0.018681
2001-03-29,0.003825,0.019331,0.010576
2001-03-30,0.010478,-0.002371,0.044186
2001-04-02,-0.021339,0.002772,-0.006682
2001-04-03,-0.033363,-0.028634,-0.067265
2001-04-04,0.004167,0.013824,-0.01851
2001-04-05,0.037889,0.013435,0.049642
2001-04-06,-0.015211,0.01385,-0.049647
2001-04-09,0.011121,-0.018345,0.000743
2001-04-10,0.018244,0.010736,0.071252
2001-04-11,0.000686,-0.011998,0.033256
2001-04-12,0.018162,-0.010551,0.014081
2001-04-16,-0.010518,-0.013079,0.002865
2001-04-17,0.014116,0.003874,-0.002857
2001-04-18,0.039745,0.070877,0.082213
2001-04-19,0.013307,-0.004362,-0.00611
2001-04-20,-0.009152,-0.015048,-0.020492
2001-04-23,-0.018153,0.006382,-0.01046
2001-04-24,-0.005399,-0.037279,0.002114
2001-04-25,0.013078,0.011377,0.001688
2001-04-26,0.004465,0.011249,0.021483
2001-04-27,0.016651,0.03103,0.027835
2001-04-30,-0.006917,-0.020632,-0.037513
2001-05-01,0.017132,0.034016,0.015632
2001-05-02,-0.00181,-0.00785,0.017238
2001-05-03,-0.012695,0.000377,-0.011499
2001-05-04,0.017011,-0.001507,0.032653
2001-05-07,-0.008638,-0.018295,-0.027668
2001-05-08,-0.000475,-0.001345,-0.029472
2001-05-09,-0.0042,-0.007503,-0.010471
2001-05-10,0.002945,0.035472,0.005503
2001-05-11,-0.006904,0.012729,-0.022522
2001-05-14,0.001998,0.004621,0.02584
2001-05-15,0.004625,-0.043238,-0.007557
2001-05-16,0.023575,-0.006731,0.021785
2001-05-17,0.001551,0.00213,-0.002484
2001-05-18,0.004568,0.00541,-0.000623
2001-05-21,0.014722,0.022291,0.02637
2001-05-22,-0.001291,0.006015,0.011936
2001-05-23,-0.016961,-0.018685,-0.021991
2001-05-24,0.00294,0.007045,0.008585
2001-05-25,-0.011803,-0.031953,-0.012971
2001-05-29,-0.007963,0.000195,0.012936
2001-05-30,-0.014007,0.005077,-0.014393
2001-05-31,0.005188,0.00544,0.010901
2001-06-01,0.006193,-0.00058,-0.00529
2001-06-04,0.004813,-0.014115,0.012477
2001-06-05,0.011465,0.00608,-0.020202
2001-06-06,-0.008307,-0.010721,-0.034227
2001-06-07,0.003601,0.006897,-0.025833
2001-06-08,-0.009283,-0.001566,-0.031339
2001-06-11,-0.007087,-0.015484,-0.000452
2001-06-12,-0.001745,0.006769,-0.015618
2001-06-13,-0.00858,-0.008305,0.009427
2001-06-14,-0.022436,-0.012961,-0.007062
2001-06-15,0.00161,-0.027273,0.030053
2001-06-18,-0.004842,0.007684,-0.01314
2001-06-19,0.004371,0.007007,0.004739
2001-06-20,0.005255,0.020671,0.024259
2001-06-21,0.011353,0.013052,0.033333
2001-06-22,-0.007834,-0.009316,-0.025891
2001-06-25,-0.009198,-0.019608,-0.001743
2001-06-26,-0.001397,0.002041,-0.02488
2001-06-27,-0.000576,-0.01222,-0.014772
2001-06-28,0.005515,0.017938,0.022263
2001-06-29,0.003684,-0.011546,-0.008889
2001-07-02,0.01248,0.019467,0.026906
2001-07-03,-0.000242,-0.010653,0.004149
2001-07-05,-0.0195,-0.012597,-0.002629
2001-07-06,-0.021614,-0.025926,-0.022403
2001-07-09,0.00546,0.019223,-0.011683
2001-07-10,-0.01203,-0.015544,-0.04501
2001-07-11,0.001015,0.028421,0.000952
2001-07-12,0.023737,0.061413,0.011653
2001-07-13,0.008664,0.020251,0.000235
2001-07-16,-0.012516,0.010964,-0.031727
2001-07-17,0.009361,-0.002431,0.026699
2001-07-18,-0.006812,0.011809,0.03026
2001-07-19,0.00876,0.004631,0.002754
2001-07-20,-0.00598,0.000922,-0.006865
2001-07-23,-0.019697,-0.023029,-0.008986
2001-07-24,-0.009668,0.00132,-0.007673
2001-07-25,0.011036,0.037665,0.005155
2001-07-26,0.010495,0.00726,0.007925
2001-07-27,0.003822,-0.001622,0.022433
2001-07-30,0.000331,0.008482,-0.009048
2001-07-31,0.004137,0.000358,-0.011641
2001-08-01,0.006263,-0.015921,0.004619
2001-08-02,0.004095,0.017815,0.0
2001-08-03,-0.005464,-0.010716,-0.004138
2001-08-06,-0.013449,-0.016068,-0.012927
2001-08-07,0.003907,0.010642,0.000234
2001-08-08,-0.018548,-0.009986,-0.016133
2001-08-09,0.002953,-0.006602,-0.004278
2001-08-10,0.003449,-0.010522,0.008353
2001-08-13,0.000251,-0.026119,-0.003077
2001-08-14,-0.000419,0.003065,0.003086
2001-08-15,-0.008636,-0.006875,-0.002367
2001-08-16,0.003468,-0.005962,0.000712
2001-08-17,-0.016014,-0.017218,-0.016596
2001-08-20,0.009251,0.015551,-0.009402
2001-08-21,-0.017059,-0.031983,-0.016549
2001-08-22,0.010361,0.006007,0.01955
2001-08-23,-0.003589,-0.009952,-0.011651
2001-08-24,0.020755,0.024327,0.005157
2001-08-27,-0.005965,-0.010991,0.004153
2001-08-28,-0.014623,-0.005755,-0.014842
2001-08-29,-0.008921,-0.018962,-0.022722
2001-08-30,-0.019214,-0.031536,-0.00834
2001-08-31,0.007324,0.009454,0.004077
2001-09-04,-0.006395,0.008325,0.010914
2001-09-05,0.002469,0.014448,-0.037158
2001-09-06,-0.02577,-0.036216,-0.036767
2001-09-07,-0.018507,-0.024277,0.001624
2001-09-10,0.012233,0.000216,0.007027
2001-09-17,-0.052249,-0.048237,-0.053945
2001-09-18,-0.002397,0.030682,-0.011631
2001-09-19,-0.020183,0.003749,-0.020953
2001-09-20,-0.03178,-0.00308,-0.074758
2001-09-21,-0.010749,-0.014346,-0.023447
2001-09-24,0.035156,0.058665,0.057106
2001-09-25,0.010427,0.023689,0.020565
2001-09-26,-0.003538,0.022314,-0.01985
2001-09-27,0.008679,-0.001819,0.016263
2001-09-28,0.021218,0.002227,0.031099
2001-10-01,-0.001628,0.005252,-0.004392
2001-10-02,0.012564,0.045016,0.029118
2001-10-03,0.016765,0.014039,0.000571
2001-10-04,0.000838,-0.023326,-0.01471
2001-10-05,-0.001955,0.017476,-0.021956
2001-10-08,-0.006528,-0.024618,-0.029033
2001-10-09,-0.005351,0.018979,0.015721
2001-10-10,0.022273,0.029762,0.013354
2001-10-11,0.01551,-0.00261,0.000898
2001-10-12,-0.004545,-0.01103,-0.015859
2001-10-15,-0.001826,0.010964,0.020067
2001-10-16,0.006313,-0.006358,0.011624
2001-10-17,-0.021275,-0.017313,0.019446
2001-10-18,-0.002137,-0.006128,-0.013295
2001-10-19,-0.000652,0.021387,-0.007909
2001-10-22,0.019749,0.000566,0.042516
2001-10-23,-0.005116,-0.008107,0.012744
2001-10-24,-0.002663,-0.002471,0.012864
2001-10-25,0.017953,0.015625,0.034787
2001-10-26,-0.002261,0.002251,0.001868
2001-10-29,-0.026015,-0.028454,-0.049001
2001-10-30,-0.012006,-0.025048,-0.005601
2001-10-31,-0.003391,0.01581,-0.004224
2001-11-01,0.025614,0.016342,0.027715
2001-11-02,0.00682,0.013974,-0.008255
2001-11-05,0.013089,0.017557,0.008879
2001-11-06,0.01554,0.019295,0.032453
2001-11-07,-0.001335,-0.020386,0.02797
2001-11-08,0.003118,0.012635,0.005442
2001-11-09,0.001066,0.011009,0.006443
2001-11-12,-0.006121,0.008711,-0.006402
2001-11-13,0.022494,-0.010435,0.014175
2001-11-14,0.00096,0.005091,0.007624
2001-11-15,0.001831,0.013025,-0.002522
2001-11-16,-0.00444,-0.016072,-0.00354
2001-11-19,0.01233,0.011797,0.017508
2001-11-20,-0.008379,-0.000897,-0.017456
2001-11-21,-0.00662,-0.010413,-0.014213
2001-11-23,0.014381,0.012337,0.014161
2001-11-26,0.002161,-0.000896,0.002539
2001-11-27,-0.004313,-0.012018,0.00785
2001-11-28,-0.018106,-0.001452,-0.057789
2001-11-29,0.013499,-0.006364,0.014933
2001-11-30,-0.007139,0.009149,-0.008933
2001-12-03,-0.005962,-0.010335,-0.031018
2001-12-04,0.016936,0.01081,0.018331
2001-12-05,0.018302,0.025376,0.048361
2001-12-06,-0.000511,-0.016793,0.034854
2001-12-07,-0.006647,-0.005034,-0.015107
2001-12-10,-0.018703,-0.019335,-0.027408
2001-12-11,-0.002011,-0.003501,-0.004654
2001-12-12,0.001139,0.004623,-0.003377
