date,P,D
2004-10-15,73.35,0.0
2004-10-18,73.35,0.0
2004-10-19,66.5,0.0
2004-10-20,69.86,0.0
2004-10-21,68.25,0.0
2004-10-22,69.86,0.0
2004-10-25,69.2,0.0
2004-10-26,71.01,0.0
2004-10-27,72.8,0.0
2004-10-28,72.65,0.0
2004-10-29,72.4,0.0
2004-11-01,72.22,0.0
2004-11-02,71.93,0.0
2004-11-03,75.53,0.0
2004-11-04,77.75,0.0
2004-11-05,79.48,0.0
2004-11-08,79.46,0.0
2004-11-09,79.31,0.0
2004-11-10,80.96,0.0
2004-11-11,81.7,0.0
2004-11-12,81.5,0.0
2004-11-15,81.66,0.0
2004-11-16,80.77,0.0
2004-11-17,81.29,0.0
2004-11-18,82.53,0.0
2004-11-19,81.72,0.0
2004-11-22,81.98,0.0
2004-11-23,82.51,0.0
2004-11-24,82.26,0.0
2004-11-26,83.88,0.0
2004-11-29,82.98,0.0
2004-11-30,82.85,0.0
2004-12-01,82.14,0.0
2004-12-02,81.85,0.0
2004-12-03,82.31,0.0
2004-12-06,81.23,0.0
2004-12-07,79.7,0.0
2004-12-08,82.54,0.0
2004-12-09,84.75,0.0
2004-12-10,84.77,0.0
2004-12-13,85.73,0.0
2004-12-14,86.9,0.0
2004-12-15,86.23,0.0
2004-12-16,86.05,0.0
2004-12-17,85.36,0.0
2004-12-20,84.75,0.0
2004-12-21,85.22,0.0
2004-12-22,85.48,0.0
2004-12-23,85.0,0.0
2004-12-27,85.67,0.0
2004-12-28,86.98,0.0
2004-12-29,87.35,0.0
2004-12-30,87.85,0.0
2004-12-31,88.03,0.0
2005-01-03,86.62,0.0
2005-01-04,85.73,0.0
2005-01-05,86.03,0.0
2005-01-06,87.93,0.0
2005-01-07,87.23,0.0
2005-01-10,87.6,0.0
2005-01-11,87.51,0.0
2005-01-12,88.09,0.0
2005-01-13,88.4,0.0
2005-01-14,89.56,0.0
2005-01-18,88.8,0.0
2005-01-19,88.28,0.0
2005-01-20,86.63,0.0
2005-01-21,88.85,0.0
2005-01-24,88.25,0.0
2005-01-25,87.75,0.0
2005-01-26,87.8,0.0
2005-01-27,88.46,0.0
2005-01-28,88.15,0.0
2005-01-31,88.9,0.0
2005-02-01,90.68,0.0
2005-02-02,90.0,0.0
2005-02-03,90.56,0.0
2005-02-04,91.77,0.0
2005-02-07,88.93,0.0
2005-02-08,88.87,0.0
2005-02-09,87.18,0.0
2005-02-10,88.03,0.0
2005-02-11,87.75,0.0
2005-02-14,88.95,0.0
2005-02-15,90.2,0.0
2005-02-16,89.87,0.0
2005-02-17,89.02,0.0
2005-02-18,89.05,0.0
2005-02-22,86.9,0.0
2005-02-23,88.35,0.0
2005-02-24,89.3,0.0
2005-02-25,91.39,0.0
2005-02-28,91.16,0.0
2005-03-01,90.82,0.0
2005-03-02,91.45,0.0
2005-03-03,91.64,0.0
2005-03-04,93.29,0.0
2005-03-07,91.2,0.0
2005-03-08,90.35,0.0
2005-03-09,90.25,0.0
2005-03-10,91.42,0.0
2005-03-11,90.28,0.0
2005-03-14,90.47,0.0
2005-03-15,90.08,0.0
2005-03-16,90.08,0.0
2005-03-17,91.1,0.0
2005-03-18,91.25,0.0
2005-03-21,91.63,0.0
2005-03-22,92.05,0.0
2005-03-23,92.38,0.0
2005-03-24,92.85,0.0
2005-03-28,93.12,0.0
2005-03-29,93.1,0.0
2005-03-30,95.71,0.030071300000000033
2005-03-31,95.38,0.0
2005-04-01,95.83,0.0
2005-04-04,96.5,0.0
2005-04-05,97.93,0.0
2005-04-06,98.04,0.0
2005-04-07,99.08,0.0
2005-04-08,98.4,0.0
2005-04-11,97.21,0.0
2005-04-12,97.2,0.0
2005-04-13,95.96,0.0
2005-04-14,93.91,0.0
2005-04-15,93.27,0.0
2005-04-18,91.17,0.0
2005-04-19,93.2,0.0
2005-04-20,92.15,0.0
2005-04-21,92.43,0.0
2005-04-22,91.26,0.0
2005-04-25,90.75,0.0
2005-04-26,90.06,0.0
2005-04-27,92.69,0.0
2005-04-28,92.49,0.0
2005-04-29,94.51,0.0
2005-05-02,94.68,0.0
2005-05-03,96.71,0.0
2005-05-04,97.3,0.0
2005-05-05,97.2,0.0
2005-05-06,98.41,0.0
2005-05-09,98.59,0.0
2005-05-10,97.86,0.0
2005-05-11,98.0,0.0
2005-05-12,98.04,0.0
2005-05-13,95.37,0.0
2005-05-16,96.85,0.0
2005-05-17,97.37,0.0
2005-05-18,95.8,0.0
2005-05-19,96.6,0.0
2005-05-20,96.5,0.0
2005-05-23,97.41,0.0
2005-05-24,97.31,0.0
2005-05-25,96.68,0.0
2005-05-26,97.14,0.0
2005-05-27,97.77,0.0
2005-05-31,48.58,0.0
2005-06-01,49.23,0.0
2005-06-02,50.38,0.0
2005-06-03,50.6,0.0
2005-06-06,50.99,0.0
2005-06-07,51.71,0.0
2005-06-08,51.18,0.0
2005-06-09,51.75,0.0
2005-06-10,50.79,0.0
2005-06-13,51.19,0.0
2005-06-14,51.66,0.0
2005-06-15,51.57,0.0
2005-06-16,51.54,0.0
2005-06-17,51.85,0.0
2005-06-20,51.59,0.0
2005-06-21,51.87,0.0
2005-06-22,51.37,0.0
2005-06-23,51.7,0.0
2005-06-24,51.3,0.0
2005-06-27,51.32,0.0
2005-06-28,52.69,0.0
2005-06-29,53.14,0.0
2005-06-30,52.14,0.0
2005-07-01,52.81,0.0
2005-07-05,53.23,0.0
2005-07-06,53.5,0.0
2005-07-07,53.49,0.0
2005-07-08,53.05,0.0
2005-07-11,52.43,0.0
2005-07-12,51.78,0.0
2005-07-13,51.4,0.0
2005-07-14,50.25,0.0
2005-07-15,50.82,0.0
2005-07-18,50.81,0.0
2005-07-19,50.58,0.0
2005-07-20,49.75,0.0
2005-07-21,49.16,0.0
2005-07-22,50.8,0.0
2005-07-25,50.8,0.0
2005-07-26,52.0,0.0
2005-07-27,51.42,0.0
2005-07-28,52.92,0.0
2005-07-29,52.3,0.0
2005-08-01,52.62,0.0
2005-08-02,53.03,0.0
2005-08-03,53.16,0.0
2005-08-04,52.96,0.0
2005-08-05,52.06,0.0
2005-08-08,51.18,0.0
2005-08-09,51.78,0.0
2005-08-10,51.61,0.0
2005-08-11,52.37,0.0
2005-08-12,52.09,0.0
2005-08-15,51.98,0.0
2005-08-16,51.1,0.0
2005-08-17,51.26,0.0
2005-08-18,51.3,0.0
2005-08-19,51.18,0.0
2005-08-22,51.36,0.0
2005-08-23,51.06,0.0
2005-08-24,50.63,0.0
2005-08-25,50.64,0.0
2005-08-26,50.45,0.0
2005-08-29,50.8,0.0
2005-08-30,50.48,0.0
2005-08-31,51.5,0.0
2005-09-01,52.05,0.0
2005-09-02,52.53,0.0
2005-09-06,53.19,0.0
2005-09-07,53.45,0.0
2005-09-08,53.83,0.0
2005-09-09,54.51,0.0
2005-09-12,54.27,0.0
2005-09-13,53.03,0.0
2005-09-14,52.94,0.0
2005-09-15,53.4,0.0
2005-09-16,54.05,0.0
2005-09-19,53.5,0.0
2005-09-20,52.62,0.0
2005-09-21,52.59,0.0
2005-09-22,53.63,0.0
2005-09-23,55.0,0.0
2005-09-26,55.4,0.0
2005-09-27,55.26,0.0
2005-09-28,55.34,0.0
2005-09-29,55.72,0.0
2005-09-30,56.2,0.0
2005-10-03,56.78,0.0
2005-10-04,57.06,0.0
2005-10-05,56.45,0.0
2005-10-06,56.41,0.0
2005-10-07,56.37,0.0
2005-10-10,55.88,0.0
2005-10-11,55.18,0.0
2005-10-12,55.03,0.0
2005-10-13,54.2,0.0
2005-10-14,56.43,0.0
2005-10-17,56.44,0.0
2005-10-18,56.51,0.0
2005-10-19,58.2,0.0
2005-10-20,57.11,0.0
2005-10-21,57.14,0.0
2005-10-24,57.19,0.0
2005-10-25,55.94,0.0
2005-10-26,53.98,0.0
2005-10-27,54.61,0.0
2005-10-28,56.73,0.0
2005-10-31,57.89,0.0
2005-11-01,59.0,0.0
2005-11-02,59.57,0.0
2005-11-03,57.67,0.0
2005-11-04,58.02,0.0
2005-11-07,58.5,0.0
2005-11-08,58.07,0.0
2005-11-09,57.36,0.0
2005-11-10,59.29,0.0
2005-11-11,59.65,0.0
2005-11-14,59.14,0.0
2005-11-15,59.75,0.0
2005-11-16,60.38,0.0
2005-11-17,60.98,0.0
2005-11-18,60.96,0.0
2005-11-21,60.8,0.0
2005-11-22,60.67,0.0
2005-11-23,60.53,0.0
2005-11-25,60.16,0.0
2005-11-28,58.4,0.0
2005-11-29,60.07,0.0
2005-11-30,59.86,0.0
2005-12-01,61.47,0.0
2005-12-02,61.97,0.0
2005-12-05,62.34,0.0
2005-12-06,63.24,0.0
2005-12-07,62.61,0.0
2005-12-08,62.96,0.0
2005-12-09,63.67,0.0
2005-12-12,63.2,0.0
2005-12-13,63.43,0.0
2005-12-14,63.0,0.0
2005-12-15,63.33,0.0
2005-12-16,63.14,0.0
2005-12-19,61.85,0.0
2005-12-20,63.06,0.0
2005-12-21,63.79,0.0
2005-12-22,63.75,0.0
2005-12-23,63.65,0.0
2005-12-27,63.6,0.0
2005-12-28,63.45,0.0
2005-12-29,62.9,0.0
2005-12-30,62.14,0.0
2006-01-03,61.73,0.0
2006-01-04,61.88,0.0
2006-01-05,61.69,0.0
2006-01-06,62.9,0.0
2006-01-09,61.4,0.0
2006-01-10,62.61,0.0
2006-01-11,61.85,0.0
2006-01-12,62.53,0.0
2006-01-13,60.94,0.0
2006-01-17,61.0,0.0
2006-01-18,61.06,0.0
2006-01-19,61.47,0.0
2006-01-20,59.48,0.0
2006-01-23,57.99,0.0
2006-01-24,58.31,0.0
2006-01-25,57.98,0.0
2006-01-26,57.89,0.0
2006-01-27,58.54,0.0
2006-01-30,57.77,0.0
2006-01-31,59.42,0.0
2006-02-01,59.5,0.0
2006-02-02,59.36,0.0
2006-02-03,59.62,0.0
2006-02-06,58.54,0.0
2006-02-07,57.73,0.0
2006-02-08,57.59,0.0
2006-02-09,58.08,0.0
2006-02-10,58.6,0.0
2006-02-13,58.59,0.0
2006-02-14,59.45,0.0
2006-02-15,59.0,0.0
2006-02-16,58.5,0.0
2006-02-17,58.0,0.0
2006-02-21,58.17,0.0
2006-02-22,59.54,0.0
2006-02-23,59.45,0.0
2006-02-24,58.89,0.0
2006-02-27,58.94,0.0
2006-02-28,58.23,0.0
2006-03-01,58.43,0.0
2006-03-02,57.58,0.0
2006-03-03,56.6,0.0
2006-03-06,56.7,0.0
2006-03-07,56.42,0.0
2006-03-08,57.2,0.0
2006-03-09,56.34,0.0
2006-03-10,56.17,0.0
2006-03-13,55.73,0.0
2006-03-14,56.89,0.0
2006-03-15,57.34,0.0
2006-03-16,56.57,0.0
2006-03-17,56.69,0.0
2006-03-20,56.53,0.0
2006-03-21,56.21,0.0
2006-03-22,56.64,0.0
2006-03-23,56.37,0.0
2006-03-24,55.78,0.0
2006-03-27,54.93,0.0
2006-03-28,54.32,0.0
2006-03-29,55.98,0.0
2006-03-30,56.26,0.03000528
2006-03-31,55.86,0.0
2006-04-03,55.47,0.0
2006-04-04,55.3,0.0
2006-04-05,55.3,0.0
2006-04-06,54.51,0.0
2006-04-07,53.69,0.0
2006-04-10,52.43,0.0
2006-04-11,51.55,0.0
2006-04-12,53.46,0.0
2006-04-13,53.5,0.0
2006-04-17,51.67,0.0
2006-04-18,49.67,0.0
2006-04-19,49.18,0.0
2006-04-20,50.12,0.0
2006-04-21,49.57,0.0
2006-04-24,50.16,0.0
2006-04-25,49.36,0.0
2006-04-26,48.97,0.0
2006-04-27,47.75,0.0
2006-04-28,49.74,0.0
2006-05-01,49.8,0.0
2006-05-02,48.58,0.0
2006-05-03,46.61,0.0
2006-05-04,46.53,0.0
2006-05-05,46.39,0.0
2006-05-08,45.08,0.0
2006-05-09,43.8,0.0
2006-05-10,46.17,0.0
2006-05-11,44.37,0.0
2006-05-12,45.84,0.0
2006-05-15,46.7,0.0
2006-05-16,47.01,0.0
2006-05-17,46.89,0.0
2006-05-18,45.3,0.0
2006-05-19,44.42,0.0
2006-05-22,43.52,0.0
2006-05-23,42.82,0.0
2006-05-24,42.09,0.0
2006-05-25,42.42,0.0
2006-05-26,43.12,0.0
2006-05-30,43.33,0.0
2006-05-31,43.96,0.0
2006-06-01,45.72,0.0
2006-06-02,46.98,0.0
2006-06-05,46.22,0.0
2006-06-06,46.18,0.0
2006-06-07,46.28,0.0
2006-06-08,46.25,0.0
2006-06-09,45.77,0.0
2006-06-12,45.16,0.0
2006-06-13,45.43,0.0
2006-06-14,44.98,0.0
2006-06-15,44.75,0.0
2006-06-16,44.29,0.0
2006-06-19,43.5,0.0
2006-06-20,43.71,0.0
2006-06-21,44.07,0.0
2006-06-22,44.43,0.0
2006-06-23,45.23,0.0
2006-06-26,44.94,0.0
2006-06-27,44.22,0.0
2006-06-28,44.43,0.0
2006-06-29,45.01,0.0
2006-06-30,44.78,0.0
2006-07-03,45.01,0.0
2006-07-05,45.11,0.0
2006-07-06,44.83,0.0
2006-07-07,45.39,0.0
2006-07-10,46.82,0.0
2006-07-11,48.09,0.0
2006-07-12,48.06,0.0
2006-07-13,48.01,0.0
2006-07-14,47.55,0.0
2006-07-17,47.65,0.0
2006-07-18,48.4,0.0
2006-07-19,50.93,0.0
2006-07-20,50.21,0.0
2006-07-21,50.0,0.0
2006-07-24,50.8,0.0
2006-07-25,51.49,0.0
2006-07-26,50.53,0.0
2006-07-27,49.46,0.0
2006-07-28,47.85,0.0
2006-07-31,47.83,0.0
2006-08-01,47.82,0.0
2006-08-02,48.57,0.0
2006-08-03,47.77,0.0
2006-08-04,48.56,0.0
2006-08-07,48.49,0.0
2006-08-08,49.42,0.0
2006-08-09,48.98,0.0
2006-08-10,47.4,0.0
2006-08-11,47.57,0.0
2006-08-14,47.66,0.0
2006-08-15,48.13,0.0
2006-08-16,48.14,0.0
2006-08-17,49.04,0.0
2006-08-18,49.5,0.0
2006-08-21,49.56,0.0
2006-08-22,49.64,0.0
2006-08-23,49.64,0.0
2006-08-24,51.16,0.0
2006-08-25,50.88,0.0
2006-08-28,51.33,0.0
2006-08-29,51.03,0.0
2006-08-30,51.75,0.0
2006-08-31,51.95,0.0
2006-09-01,51.8,0.0
2006-09-05,50.7,0.0
2006-09-06,50.42,0.0
2006-09-07,50.21,0.0
2006-09-08,50.9,0.0
2006-09-11,51.6,0.0
2006-09-12,52.53,0.0
2006-09-13,52.05,0.0
2006-09-14,51.81,0.0
2006-09-15,52.21,0.0
2006-09-18,52.09,0.0
2006-09-19,51.87,0.0
2006-09-20,51.53,0.0
2006-09-21,50.29,0.0
2006-09-22,48.97,0.0
2006-09-25,48.82,0.0
2006-09-26,48.62,0.0
2006-09-27,49.08,0.0
2006-09-28,49.46,0.0
2006-09-29,49.2,0.0
2006-10-02,49.43,0.0
2006-10-03,49.58,0.0
2006-10-04,49.56,0.0
2006-10-05,50.67,0.0
2006-10-06,51.5,0.0
2006-10-09,50.72,0.0
2006-10-10,49.65,0.0
2006-10-11,50.1,0.0
2006-10-12,49.62,0.0
2006-10-13,48.75,0.0
2006-10-16,47.54,0.0
2006-10-17,46.73,0.0
2006-10-18,48.0,0.0
2006-10-19,50.65,0.0
2006-10-20,50.7,0.0
2006-10-23,50.64,0.0
2006-10-24,49.84,0.0
2006-10-25,48.63,0.0
2006-10-26,49.37,0.0
2006-10-27,49.41,0.0
2006-10-30,49.03,0.0
2006-10-31,48.78,0.0
2006-11-01,48.3,0.0
2006-11-02,48.62,0.0
2006-11-03,47.83,0.0
2006-11-06,48.41,0.0
2006-11-07,49.57,0.0
2006-11-08,48.0,0.0
2006-11-09,45.27,0.0
2006-11-10,46.11,0.0
2006-11-13,46.75,0.0
2006-11-14,47.44,0.0
2006-11-15,47.96,0.0
2006-11-16,47.62,0.0
2006-11-17,47.25,0.0
2006-11-20,46.81,0.0
2006-11-21,46.33,0.0
2006-11-22,46.56,0.0
2006-11-24,46.71,0.0
2006-11-27,46.18,0.0
2006-11-28,47.34,0.0
2006-11-29,47.56,0.0
2006-11-30,49.08,0.0
2006-12-01,48.83,0.0
2006-12-04,48.91,0.0
2006-12-05,48.88,0.0
2006-12-06,49.01,0.0
2006-12-07,49.49,0.0
2006-12-08,49.91,0.0
2006-12-11,50.09,0.0
2006-12-12,50.04,0.0
2006-12-13,49.71,0.0
2006-12-14,49.7,0.0
2006-12-15,50.09,0.0
2006-12-18,50.4,0.0
2006-12-19,52.33,0.0
2006-12-20,53.56,0.0
2006-12-21,53.93,0.0
2006-12-22,53.45,0.0
2006-12-26,53.23,0.0
2006-12-27,53.38,0.0
2006-12-28,53.66,0.0
2006-12-29,53.73,0.0
2007-01-03,52.57,0.0
2007-01-04,52.91,0.0
2007-01-05,52.55,0.0
2007-01-08,53.32,0.0
2007-01-09,52.68,0.0
2007-01-10,52.83,0.0
2007-01-11,54.45,0.0
2007-01-12,55.1,0.0
2007-01-16,55.75,0.0
2007-01-17,55.65,0.0
2007-01-18,53.8,0.0
2007-01-19,53.2,0.0
2007-01-22,52.19,0.0
2007-01-23,51.47,0.0
2007-01-24,51.8,0.0
2007-01-25,52.1,0.0
2007-01-26,51.54,0.0
2007-01-29,51.73,0.0
2007-01-30,52.21,0.0
2007-01-31,52.26,0.0
2007-02-01,52.8,0.0
2007-02-02,52.91,0.0
2007-02-05,52.33,0.0
2007-02-06,50.99,0.0
2007-02-07,51.25,0.0
2007-02-08,51.24,0.0
2007-02-09,50.88,0.0
2007-02-12,51.62,0.0
2007-02-13,51.61,0.0
2007-02-14,51.64,0.0
2007-02-15,53.61,0.0
2007-02-16,53.95,0.0
2007-02-20,53.82,0.0
2007-02-21,53.53,0.0
2007-02-22,53.72,0.0
2007-02-23,53.03,0.0
2007-02-26,53.21,0.0
2007-02-27,51.71,0.0
2007-02-28,52.18,0.0
2007-03-01,52.74,0.0
2007-03-02,54.18,0.0
2007-03-05,52.96,0.0
2007-03-06,53.98,0.0
2007-03-07,53.8,0.0
2007-03-08,53.33,0.0
2007-03-09,53.0,0.0
2007-03-12,53.27,0.0
2007-03-13,53.0,0.0
2007-03-14,53.37,0.0
2007-03-15,54.05,0.0
2007-03-16,53.13,0.0
2007-03-19,54.3,0.0
2007-03-20,54.1,0.0
2007-03-21,55.03,0.0
2007-03-22,55.69,0.0
2007-03-23,56.51,0.0
2007-03-26,56.88,0.0
2007-03-27,55.85,0.0
2007-03-28,54.81,0.0
2007-03-29,52.84,0.02998106999999994
2007-03-30,52.97,0.0
2007-04-02,53.73,0.0
2007-04-03,54.61,0.0
2007-04-04,55.06,0.0
2007-04-05,55.33,0.0
2007-04-09,54.88,0.0
2007-04-10,54.24,0.0
2007-04-11,53.14,0.0
2007-04-12,53.12,0.0
2007-04-13,52.95,0.0
2007-04-16,53.85,0.0
2007-04-17,54.62,0.0
2007-04-18,54.21,0.0
2007-04-19,52.05,0.0
2007-04-20,53.2,0.0
2007-04-23,53.95,0.0
2007-04-24,54.23,0.0
2007-04-25,52.94,0.0
2007-04-26,52.71,0.0
2007-04-27,53.15,0.0
2007-04-30,53.06,0.0
2007-05-01,52.75,0.0
2007-05-02,53.79,0.0
2007-05-03,53.19,0.0
2007-05-04,53.57,0.0
2007-05-07,53.25,0.0
2007-05-08,53.11,0.0
2007-05-09,53.09,0.0
2007-05-10,53.02,0.0
2007-05-11,53.59,0.0
2007-05-14,52.83,0.0
2007-05-15,52.68,0.0
2007-05-16,53.8,0.0
2007-05-17,53.65,0.0
2007-05-18,53.47,0.0
2007-05-21,53.5,0.0
2007-05-22,53.89,0.0
2007-05-23,53.93,0.0
2007-05-24,54.21,0.0
2007-05-25,54.41,0.0
2007-05-29,54.57,0.0
2007-05-30,54.57,0.0
2007-05-31,54.77,0.0
2007-06-01,55.21,0.0
2007-06-04,55.2,0.0
2007-06-05,54.7,0.0
2007-06-06,53.97,0.0
2007-06-07,53.36,0.0
2007-06-08,53.67,0.0
2007-06-11,53.19,0.0
2007-06-12,52.99,0.0
2007-06-13,53.11,0.0
2007-06-14,52.95,0.0
2007-06-15,52.9,0.0
2007-06-18,52.87,0.0
2007-06-19,52.74,0.0
2007-06-20,51.5,0.0
2007-06-21,51.77,0.0
2007-06-22,51.3,0.0
2007-06-25,51.5,0.0
2007-06-26,51.79,0.0
2007-06-27,51.75,0.0
2007-06-28,52.1,0.0
2007-06-29,51.14,0.0
2007-07-02,52.22,0.0
2007-07-03,52.14,0.0
2007-07-05,52.45,0.0
2007-07-06,53.02,0.0
2007-07-09,51.97,0.0
2007-07-10,51.55,0.0
2007-07-11,51.41,0.0
2007-07-12,53.09,0.0
2007-07-13,52.98,0.0
2007-07-16,52.95,0.0
2007-07-17,53.0,0.0
2007-07-18,53.58,0.0
2007-07-19,51.89,0.0
2007-07-20,51.32,0.0
2007-07-23,51.17,0.0
2007-07-24,51.0,0.0
2007-07-25,51.21,0.0
2007-07-26,50.21,0.0
2007-07-27,49.13,0.0
2007-07-30,48.94,0.0
2007-07-31,48.43,0.0
2007-08-01,47.99,0.0
2007-08-02,48.36,0.0
2007-08-03,47.5,0.0
2007-08-06,48.5,0.0
2007-08-07,47.99,0.0
2007-08-08,47.57,0.0
2007-08-09,46.33,0.0
2007-08-10,47.48,0.0
2007-08-13,49.04,0.0
2007-08-14,48.48,0.0
2007-08-15,49.12,0.0
2007-08-16,48.86,0.0
2007-08-17,49.8,0.0
2007-08-20,49.55,0.0
2007-08-21,49.56,0.0
2007-08-22,48.65,0.0
2007-08-23,48.62,0.0
2007-08-24,49.61,0.0
2007-08-27,49.19,0.0
2007-08-28,48.63,0.0
2007-08-29,48.69,0.0
2007-08-30,49.05,0.0
2007-08-31,50.01,0.0
2007-09-04,50.19,0.0
2007-09-05,49.29,0.0
2007-09-06,49.6,0.0
2007-09-07,49.19,0.0
2007-09-10,49.12,0.0
2007-09-11,49.57,0.0
2007-09-12,49.47,0.0
2007-09-13,49.55,0.0
2007-09-14,49.91,0.0
2007-09-17,49.95,0.0
2007-09-18,50.1,0.0
2007-09-19,49.84,0.0
2007-09-20,49.81,0.0
2007-09-21,49.91,0.0
2007-09-24,49.56,0.0
2007-09-25,49.48,0.0
2007-09-26,49.31,0.0
2007-09-27,49.26,0.0
2007-09-28,48.43,0.0
2007-10-01,48.14,0.0
2007-10-02,47.89,0.0
2007-10-03,47.05,0.0
2007-10-04,47.38,0.0
2007-10-05,47.7,0.0
2007-10-08,47.81,0.0
2007-10-09,48.49,0.0
2007-10-10,49.33,0.0
2007-10-11,49.34,0.0
2007-10-12,49.69,0.0
2007-10-15,48.93,0.0
2007-10-16,48.5,0.0
2007-10-17,48.6,0.0
2007-10-18,48.1,0.0
2007-10-19,47.45,0.0
2007-10-22,48.13,0.0
2007-10-23,48.84,0.0
2007-10-24,48.47,0.0
2007-10-25,48.53,0.0
2007-10-26,47.99,0.0
2007-10-29,47.95,0.0
2007-10-30,47.9,0.0
2007-10-31,49.15,0.0
2007-11-01,48.55,0.0
2007-11-02,48.94,0.0
2007-11-05,49.12,0.0
2007-11-06,49.59,0.0
2007-11-07,49.85,0.0
2007-11-08,50.29,0.0
2007-11-09,51.67,0.0
2007-11-12,52.64,0.0
2007-11-13,53.3,0.0
2007-11-14,53.04,0.0
2007-11-15,53.02,0.0
2007-11-16,53.42,0.0
2007-11-19,53.49,0.0
2007-11-20,54.07,0.0
2007-11-21,53.41,0.0
2007-11-23,54.07,0.0
2007-11-26,53.38,0.0
2007-11-27,54.29,0.0
2007-11-28,54.72,0.0
2007-11-29,54.76,0.0
2007-11-30,55.0,0.0
2007-12-03,54.63,0.0
2007-12-04,54.33,0.0
2007-12-05,54.68,0.0
2007-12-06,55.98,0.0
2007-12-07,56.65,0.0
2007-12-10,57.87,0.0
2007-12-11,57.07,0.0
2007-12-12,57.47,0.0
2007-12-13,57.03,0.0
2007-12-14,56.73,0.0
2007-12-17,56.59,0.0
2007-12-18,57.2,0.0
2007-12-19,57.36,0.0
2007-12-20,58.11,0.0
2007-12-21,58.99,0.0
2007-12-24,58.88,0.0
2007-12-26,58.95,0.0
2007-12-27,58.36,0.0
2007-12-28,58.28,0.0
2007-12-31,58.2,0.0
2008-01-02,56.67,0.0
2008-01-03,56.93,0.0
2008-01-04,56.0,0.0
2008-01-07,56.88,0.0
2008-01-08,56.21,0.0
2008-01-09,56.19,0.0
2008-01-10,56.09,0.0
2008-01-11,55.91,0.0
2008-01-14,55.42,0.0
2008-01-15,54.95,0.0
2008-01-16,55.28,0.0
2008-01-17,54.36,0.0
2008-01-18,54.4,0.0
2008-01-22,51.22,0.0
2008-01-23,50.35,0.0
2008-01-24,49.82,0.0
2008-01-25,50.0,0.0
2008-01-28,52.0,0.0
2008-01-29,50.78,0.0
2008-01-30,50.16,0.0
2008-01-31,50.84,0.0
2008-02-01,50.1,0.0
2008-02-04,49.9,0.0
2008-02-05,49.4,0.0
2008-02-06,49.38,0.0
2008-02-07,49.03,0.0
2008-02-08,48.2,0.0
2008-02-11,48.22,0.0
2008-02-12,48.27,0.0
2008-02-13,46.97,0.0
2008-02-14,46.61,0.0
2008-02-15,47.74,0.0
2008-02-19,48.08,0.0
2008-02-20,48.1,0.0
2008-02-21,47.8,0.0
2008-02-22,47.36,0.0
2008-02-25,47.98,0.0
2008-02-26,48.93,0.0
2008-02-27,49.17,0.0
2008-02-28,48.01,0.0
2008-02-29,46.48,0.0
2008-03-03,46.35,0.0
2008-03-04,46.76,0.0
2008-03-05,47.22,0.0
2008-03-06,45.81,0.0
2008-03-07,45.21,0.0
2008-03-10,45.07,0.0
2008-03-11,38.24,0.0
2008-03-12,36.68,0.0
2008-03-13,38.28,0.0
2008-03-14,37.19,0.0
2008-03-17,33.84,0.0
2008-03-18,35.06,0.0
2008-03-19,35.55,0.0
2008-03-20,35.32,0.0
2008-03-24,35.71,0.0
2008-03-25,35.28,0.0
2008-03-26,34.1,0.0
2008-03-27,34.0,0.0
2008-03-28,34.4,0.0
2008-03-31,34.36,0.029996799999999997
2008-04-01,36.25,0.0
2008-04-02,35.96,0.0
2008-04-03,36.15,0.0
2008-04-04,36.5,0.0
2008-04-07,36.67,0.0
2008-04-08,38.08,0.0
2008-04-09,37.28,0.0
2008-04-10,36.6,0.0
2008-04-11,35.87,0.0
2008-04-14,36.29,0.0
2008-04-15,37.24,0.0
2008-04-16,35.8,0.0
2008-04-17,36.7,0.0
2008-04-18,37.25,0.0
2008-04-21,37.81,0.0
2008-04-22,34.15,0.0
2008-04-23,34.73,0.0
2008-04-24,33.59,0.0
2008-04-25,33.99,0.0
2008-04-28,33.64,0.0
2008-04-29,33.4,0.0
2008-04-30,32.63,0.0
2008-05-01,32.9,0.0
2008-05-02,33.47,0.0
2008-05-05,33.07,0.0
2008-05-06,32.8,0.0
2008-05-07,32.66,0.0
2008-05-08,33.0,0.0
2008-05-09,32.94,0.0
2008-05-12,32.78,0.0
2008-05-13,32.55,0.0
2008-05-14,32.02,0.0
2008-05-15,31.7,0.0
2008-05-16,32.32,0.0
2008-05-19,33.44,0.0
2008-05-20,34.05,0.0
2008-05-21,34.16,0.0
2008-05-22,35.3,0.0
2008-05-23,34.75,0.0
2008-05-27,35.02,0.0
2008-05-28,34.23,0.0
2008-05-29,34.5,0.0
2008-05-30,34.21,0.0
2008-06-02,33.99,0.0
2008-06-03,33.95,0.0
2008-06-04,33.82,0.0
2008-06-05,33.94,0.0
2008-06-06,33.03,0.0
2008-06-09,32.93,0.0
2008-06-10,32.6,0.0
2008-06-11,31.95,0.0
2008-06-12,31.01,0.0
2008-06-13,30.74,0.0
2008-06-16,30.2,0.0
2008-06-17,30.0,0.0
2008-06-18,30.22,0.0
2008-06-19,27.89,0.0
2008-06-20,27.12,0.0
2008-06-23,26.39,0.0
2008-06-24,26.43,0.0
2008-06-25,26.79,0.0
2008-06-26,25.97,0.0
